timestamp,real_price,environment_fingerprint,lear_56_local,lear_56_author,lear_56_difference,lear_56_absolute_difference,lear_84_local,lear_84_author,lear_84_difference,lear_84_absolute_difference,lear_1092_local,lear_1092_author,lear_1092_difference,lear_1092_absolute_difference,lear_1456_local,lear_1456_author,lear_1456_difference,lear_1456_absolute_difference,lear_ensemble_local,lear_ensemble_author,lear_ensemble_difference,lear_ensemble_absolute_difference
2016-01-04 00:00:00,13.78,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",13.032677448731985,13.0329,-0.00022255126801518088,0.00022255126801518088,11.208904419784126,11.8312,-0.6222955802158747,0.6222955802158747,9.37699028195247,9.3073,0.06969028195246985,0.06969028195246985,7.2833693385008615,7.2452,0.038169338500861905,0.038169338500861905,10.22548537224236,10.35415,-0.1286646277576402,0.1286646277576402
2016-01-04 01:00:00,12.77,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",9.981694371521465,10.6372,-0.6555056284785348,0.6555056284785348,8.785642557622694,8.0028,0.7828425576226934,0.7828425576226934,6.225348693972421,6.1668,0.05854869397242091,0.05854869397242091,4.196479078246135,4.1847,0.011779078246134667,0.011779078246134667,7.297291175340678,7.247875,0.04941617534067877,0.04941617534067877
2016-01-04 02:00:00,10.56,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",8.452935539450623,8.9095,-0.4565644605493766,0.4565644605493766,7.316451342123653,10.4478,-3.131348657876348,3.131348657876348,3.679359882822741,3.6748,0.0045598828227411126,0.0045598828227411126,2.722633198517009,2.6996,0.023033198517008913,0.023033198517008913,5.542844990728506,6.432925,-0.890080009271494,0.890080009271494
2016-01-04 03:00:00,3.87,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",5.307442555784844,8.2185,-2.9110574442151567,2.9110574442151567,6.239350894730208,8.9046,-2.665249105269792,2.665249105269792,3.0525527978389384,3.0388,0.013752797838938235,0.013752797838938235,2.8019123162659056,2.7848,0.01711231626590548,0.01711231626590548,4.350314641154974,5.736675,-1.3863603588450264,1.3863603588450264
2016-01-04 04:00:00,3.2,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",8.274143866775502,8.487,-0.21285613322449848,0.21285613322449848,8.851010934755555,9.8111,-0.9600890652444445,0.9600890652444445,1.9493204158585513,1.9,0.0493204158585514,0.0493204158585514,2.5184599983840172,2.4542,0.06425999838401708,0.06425999838401708,5.398233803943406,5.663075,-0.26484119605659373,0.26484119605659373
2016-01-04 05:00:00,8.67,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",11.937750906216296,12.634,-0.6962490937837043,0.6962490937837043,11.836101918585495,13.103,-1.2668980814145048,1.2668980814145048,7.729501821263927,7.6735,0.056001821263927276,0.056001821263927276,8.813439738588805,8.774,0.039439738588805895,0.039439738588805895,10.079198596163632,10.546125,-0.46692640383636785,0.46692640383636785
2016-01-04 06:00:00,18.01,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",18.02668620028121,16.3974,1.6292862002812072,1.6292862002812072,19.553155867009124,18.6657,0.8874558670091233,0.8874558670091233,19.17295370091844,19.1124,0.060553700918440256,0.060553700918440256,20.52803301381551,20.5084,0.01963301381550764,0.01963301381550764,19.32020719550607,18.670975,0.6492321955060731,0.6492321955060731
2016-01-04 07:00:00,28.52,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",24.187617372213715,22.2878,1.8998173722137146,1.8998173722137146,24.415838371605545,24.4883,-0.07246162839445347,0.07246162839445347,24.106717141755173,24.0769,0.029817141755174248,0.029817141755174248,24.53006557644527,24.5222,0.007865576445269085,0.007865576445269085,24.310059615504926,23.8438,0.46625961550492434,0.46625961550492434
2016-01-04 08:00:00,34.74,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",26.583474653266542,25.5736,1.009874653266543,1.009874653266543,28.209097721043342,28.1957,0.01339772104334358,0.01339772104334358,26.258871337168962,26.3207,-0.061828662831036496,0.061828662831036496,25.58977701612169,25.5925,-0.002722983878310714,0.002722983878310714,26.66030518190013,26.420625,0.2396801819001304,0.2396801819001304
2016-01-04 09:00:00,33.46,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",28.691055337763295,26.1817,2.509355337763296,2.509355337763296,29.2189550728779,28.4356,0.7833550728778995,0.7833550728778995,27.082627712258247,27.0997,-0.01707228774175107,0.01707228774175107,25.470406821777228,25.4735,-0.0030931782227732185,0.0030931782227732185,27.615761236169167,26.797625,0.8181362361691669,0.8181362361691669
2016-01-04 10:00:00,33.24,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",27.671424728413427,27.5773,0.09412472841342634,0.09412472841342634,28.881096085232706,29.5901,-0.709003914767294,0.709003914767294,27.03861335028906,27.0467,-0.008086649710939753,0.008086649710939753,27.62661752262614,27.6202,0.006417522626140482,0.006417522626140482,27.804437921640336,27.958575,-0.15413707835966406,0.15413707835966406
2016-01-04 11:00:00,35.09,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",29.742517171854445,29.0469,0.6956171718544439,0.6956171718544439,29.914478555895645,31.2014,-1.2869214441043546,1.2869214441043546,30.04862754657786,30.0447,0.003927546577859431,0.003927546577859431,30.387892510018673,30.4041,-0.016207489981326262,0.016207489981326262,30.023378946086655,30.174275,-0.15089605391334615,0.15089605391334615
2016-01-04 12:00:00,35.0,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",30.84263367707225,29.5618,1.2808336770722484,1.2808336770722484,29.39232244425314,30.1657,-0.7733775557468618,0.7733775557468618,32.276366700624905,32.278,-0.0016332993750935998,0.0016332993750935998,32.93500791333774,32.9391,-0.004092086662261352,0.004092086662261352,31.36158268382201,31.23615,0.12543268382201234,0.12543268382201234
2016-01-04 13:00:00,35.0,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",30.928873822750262,29.3804,1.5484738227502604,1.5484738227502604,29.50219077663686,30.1135,-0.6113092233631399,0.6113092233631399,33.00059643358057,33.0257,-0.0251035664194319,0.0251035664194319,33.20443863797041,33.2069,-0.0024613620295852456,0.0024613620295852456,31.659024917734527,31.431625,0.22739991773452672,0.22739991773452672
2016-01-04 14:00:00,34.94,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",31.72643627554589,29.7924,1.934036275545889,1.934036275545889,30.353906637811534,30.7223,-0.36839336218846697,0.36839336218846697,33.53347557906208,33.5771,-0.04362442093792396,0.04362442093792396,33.574907932261254,33.6084,-0.03349206773874869,0.03349206773874869,32.29718160617019,31.92505,0.3721316061701927,0.3721316061701927
2016-01-04 15:00:00,34.92,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",30.832773175870752,29.6412,1.1915731758707508,1.1915731758707508,31.654442357808826,31.6078,0.04664235780882464,0.04664235780882464,34.989360330216265,34.9602,0.029160330216264185,0.029160330216264185,34.784721608877945,34.8043,-0.019578391122053063,0.019578391122053063,33.065324368193444,32.753375,0.31194936819344576,0.31194936819344576
2016-01-04 16:00:00,38.0,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",34.75360896184631,33.4053,1.348308961846314,1.348308961846314,35.00432800044598,33.616,1.3883280004459806,1.3883280004459806,36.916085381424914,36.9106,0.005485381424911395,0.005485381424911395,36.47629198214404,36.4619,0.014391982144040583,0.014391982144040583,35.78757858146531,35.09845,0.6891285814653116,0.6891285814653116
2016-01-04 17:00:00,41.21,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",44.001345276492316,42.5804,1.4209452764923185,1.4209452764923185,44.826677999985726,43.8524,0.9742779999857234,0.9742779999857234,43.96897525758733,43.9206,0.04837525758733108,0.04837525758733108,43.15349931933777,43.1343,0.01919931933776553,0.01919931933776553,43.987624463350784,43.371925,0.6156994633507864,0.6156994633507864
2016-01-04 18:00:00,42.95,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",43.288585384782834,40.5682,2.720385384782837,2.720385384782837,47.71399164447107,44.1034,3.6105916444710715,3.6105916444710715,43.46679871601993,43.4788,-0.012001283980069388,0.012001283980069388,43.918139356379164,43.9421,-0.02396064362083905,0.02396064362083905,44.596878775413245,43.023125,1.5737537754132447,1.5737537754132447
2016-01-04 19:00:00,41.96,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",39.59939971696464,40.1226,-0.5232002830353579,0.5232002830353579,41.02021176671217,39.5364,1.4838117667121722,1.4838117667121722,41.430180540161906,41.4423,-0.012119459838096702,0.012119459838096702,41.5338639633052,41.5608,-0.02693603669479927,0.02693603669479927,40.89591399678598,40.665525,0.23038899678597602,0.23038899678597602
2016-01-04 20:00:00,34.94,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",35.23409890526778,32.8129,2.4211989052677794,2.4211989052677794,36.060389593312976,34.4967,1.5636895933129793,1.5636895933129793,35.91498962249367,35.9286,-0.013610377506331872,0.013610377506331872,36.98565842326983,36.9794,0.006258423269834168,0.006258423269834168,36.04878413608606,35.0544,0.9943841360860617,0.9943841360860617
2016-01-04 21:00:00,30.66,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",30.707706645149045,29.1652,1.5425066451490466,1.5425066451490466,31.498147564649962,30.1939,1.3042475646499625,1.3042475646499625,33.15760282301022,33.1565,0.0011028230102212433,0.0011028230102212433,33.16679810487499,33.1779,-0.01110189512500881,0.01110189512500881,32.13256378442106,31.423375,0.7091887844210589,0.7091887844210589
2016-01-04 22:00:00,30.0,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",30.71450056159482,30.3743,0.3402005615948198,0.3402005615948198,29.04217840455734,29.9372,-0.8950215954426604,0.8950215954426604,31.810331883485,31.8078,0.002531883484998332,0.002531883484998332,32.074458392108625,32.0899,-0.015441607891375497,0.015441607891375497,30.91036731043645,31.0523,-0.14193268956354999,0.14193268956354999
2016-01-04 23:00:00,23.9,"{""matplotlib"":""3.5.3"",""numpy"":""1.21.6"",""pandas"":""1.3.5"",""python"":""3.9.25"",""scikit_learn"":""0.24.2"",""scipy"":""1.7.3"",""statsmodels"":""0.13.2""}",25.388378608182194,24.9664,0.4219786081821937,0.4219786081821937,25.750809498923235,25.7652,-0.01439050107676465,0.01439050107676465,24.6331002069399,24.6323,0.0008002069398997946,0.0008002069398997946,24.830506211034265,24.845,-0.0144937889657335,0.0144937889657335,25.150698631269897,25.052225,0.09847363126989706,0.09847363126989706
