timestamp_utc,timestamp_local,delivery_day,month,local_hour,wind_mwh,solar_mwh,vre_mwh,gross_consumption_mwh,residual_load_proxy_mwh,proxy_surplus_mwh,proxy_positive,net_exchange_mwh,net_export_mwh,net_import_mwh,conventional_generation_mwh,power_to_heat_mwh,balance_residual_mwh,proxy_from_balance_mwh,export_coverage_mwh,proxy_after_export_mwh,proxy_without_power_to_heat_mwh,power_to_heat_absorption_mwh
2025-09-30T22:00:00Z,2025-10-01 00:00:00+02:00,2025-10-01,2025-10,0,1335.652759,2.757318,1338.410077,2485.322233,1146.912156,0,0,388.130903,0,388.130903,758.781253,134.008771,0,0,0,0,0,0
2025-09-30T23:00:00Z,2025-10-01 01:00:00+02:00,2025-10-01,2025-10,1,1164.919942,1.832751,1166.752693,2487.660779,1320.908086,0,0,531.467882,0,531.467882,789.440204,133.21078,0,0,0,0,0,0
2025-10-01T00:00:00Z,2025-10-01 02:00:00+02:00,2025-10-01,2025-10,2,1093.669412,1.924923,1095.594335,2530.827953,1435.233618,0,0,648.803002,0,648.803002,786.430616,173.571034,0,0,0,0,0,0
2025-10-01T01:00:00Z,2025-10-01 03:00:00+02:00,2025-10-01,2025-10,3,890.145285,1.852546,891.997831,2386.607945,1494.610114,0,0,760.510135,0,760.510135,734.099978,137.165923,-1.00000033854e-06,0,0,0,0,0
2025-10-01T02:00:00Z,2025-10-01 04:00:00+02:00,2025-10-01,2025-10,4,846.355656,1.633689,847.989345,2379.453772,1531.464427,0,0,761.587161,0,761.587161,769.877266,192.392841,0,0,0,0,0,0
2025-10-01T03:00:00Z,2025-10-01 05:00:00+02:00,2025-10-01,2025-10,5,923.81129,1.829131,925.640421,2452.549574,1526.909153,0,0,713.087167,0,713.087167,813.821985,206.706773,-9.99999883788e-07,0,0,0,0,0
2025-10-01T04:00:00Z,2025-10-01 06:00:00+02:00,2025-10-01,2025-10,6,1022.080136,1.778778,1023.858914,2732.859621,1709.000707,0,0,626.017533,0,626.017533,1082.983174,149.136732,0,0,0,0,0,0
2025-10-01T05:00:00Z,2025-10-01 07:00:00+02:00,2025-10-01,2025-10,7,1151.687334,21.290914,1172.978248,3025.54599,1852.567742,0,0,675.823746,0,675.823746,1176.743996,122.540271,-4.54747350886e-13,0,0,0,0,0
2025-10-01T06:00:00Z,2025-10-01 08:00:00+02:00,2025-10-01,2025-10,8,1010.232881,311.791047,1322.023928,3141.422888,1819.39896,0,0,609.091083,0,609.091083,1210.307877,132.434972,0,0,0,0,0,0
2025-10-01T07:00:00Z,2025-10-01 09:00:00+02:00,2025-10-01,2025-10,9,879.773542,938.31605,1818.089592,3202.054644,1383.965052,0,0,259.425068,0,259.425068,1124.539984,167.445857,4.54747350886e-13,0,0,0,0,0
2025-10-01T08:00:00Z,2025-10-01 10:00:00+02:00,2025-10-01,2025-10,10,861.367307,1439.770215,2301.137522,3334.186548,1033.049026,0,0,1.808175,0,1.808175,1031.240851,224.855467,-4.54747350886e-13,0,0,0,0,0
2025-10-01T09:00:00Z,2025-10-01 11:00:00+02:00,2025-10-01,2025-10,11,1141.118915,1756.709512,2897.828427,3497.13189,599.303463,0,0,-206.079492,206.079492,0,805.382953,349.292782,-1.99999976758e-06,0,0,0,0,0
2025-10-01T10:00:00Z,2025-10-01 12:00:00+02:00,2025-10-01,2025-10,12,1184.185023,1784.176916,2968.361939,3583.478442,615.116503,0,0,-104.153493,104.153493,0,719.269999,470.582063,3.00000056086e-06,0,0,0,0,0
2025-10-01T11:00:00Z,2025-10-01 13:00:00+02:00,2025-10-01,2025-10,13,1029.085445,1729.844899,2758.930344,3575.171141,816.240797,0,0,146.952046,0,146.952046,669.28875,479.479506,-9.99999429041e-07,0,0,0,0,0
2025-10-01T12:00:00Z,2025-10-01 14:00:00+02:00,2025-10-01,2025-10,14,883.641451,1551.492501,2435.133952,3471.554161,1036.420209,0,0,387.36113,0,387.36113,649.059076,467.614502,-3.00000010611e-06,0,0,0,0,0
2025-10-01T13:00:00Z,2025-10-01 15:00:00+02:00,2025-10-01,2025-10,15,692.154378,1396.091414,2088.245792,3251.176569,1162.930777,0,0,403.67531,0,403.67531,759.255469,341.592347,1.99999931283e-06,0,0,0,0,0
2025-10-01T14:00:00Z,2025-10-01 16:00:00+02:00,2025-10-01,2025-10,16,547.178295,1105.612696,1652.790991,3202.24573,1549.454739,0,0,648.862786,0,648.862786,900.591953,307.580622,0,0,0,0,0,0
2025-10-01T15:00:00Z,2025-10-01 17:00:00+02:00,2025-10-01,2025-10,17,478.210462,516.361651,994.572113,3114.005526,2119.433413,0,0,1064.047725,0,1064.047725,1055.385688,189.743383,-4.54747350886e-13,0,0,0,0,0
2025-10-01T16:00:00Z,2025-10-01 18:00:00+02:00,2025-10-01,2025-10,18,451.416584,82.918392,534.334976,2992.454814,2458.119838,0,0,1284.342726,0,1284.342726,1173.777112,159.32988,0,0,0,0,0,0
2025-10-01T17:00:00Z,2025-10-01 19:00:00+02:00,2025-10-01,2025-10,19,559.107783,6.883521,565.991304,3002.554581,2436.563277,0,0,1271.416923,0,1271.416923,1165.146354,221.620798,0,0,0,0,0,0
2025-10-01T18:00:00Z,2025-10-01 20:00:00+02:00,2025-10-01,2025-10,20,835.541326,2.449236,837.990562,2907.206216,2069.215654,0,0,968.151015,0,968.151015,1101.064639,227.261645,0,0,0,0,0,0
2025-10-01T19:00:00Z,2025-10-01 21:00:00+02:00,2025-10-01,2025-10,21,1148.096372,2.043957,1150.140329,2821.57875,1671.438421,0,0,688.608701,0,688.608701,982.82972,242.81701,0,0,0,0,0,0
2025-10-01T20:00:00Z,2025-10-01 22:00:00+02:00,2025-10-01,2025-10,22,1381.140337,3.749217,1384.889554,2723.915655,1339.026101,0,0,483.469989,0,483.469989,855.556112,248.763648,0,0,0,0,0,0
2025-10-01T21:00:00Z,2025-10-01 23:00:00+02:00,2025-10-01,2025-10,23,1443.291114,4.561995,1447.853109,2637.899623,1190.046514,0,0,505.351874,0,505.351874,684.69464,259.867772,4.54747350886e-13,0,0,0,0,0
2025-10-01T22:00:00Z,2025-10-02 00:00:00+02:00,2025-10-02,2025-10,0,1386.646586,5.918317,1392.564903,2587.105874,1194.540971,0,0,465.953345,0,465.953345,728.587626,151.771112,0,0,0,0,0,0
2025-10-01T23:00:00Z,2025-10-02 01:00:00+02:00,2025-10-02,2025-10,1,1396.251993,4.717743,1400.969736,2613.194279,1212.224543,0,0,505.731273,0,505.731273,706.49327,164.418411,0,0,0,0,0,0
2025-10-02T00:00:00Z,2025-10-02 02:00:00+02:00,2025-10-02,2025-10,2,1369.727826,4.781676,1374.509502,2603.011831,1228.502329,0,0,523.501869,0,523.501869,705.00046,173.92471,4.54747350886e-13,0,0,0,0,0
2025-10-02T01:00:00Z,2025-10-02 03:00:00+02:00,2025-10-02,2025-10,3,1291.327163,4.194162,1295.521325,2501.907132,1206.385807,0,0,508.496554,0,508.496554,697.889253,178.390609,0,0,0,0,0,0
2025-10-02T02:00:00Z,2025-10-02 04:00:00+02:00,2025-10-02,2025-10,4,1265.689272,4.277888,1269.96716,2473.62907,1203.66191,0,0,397.15744,0,397.15744,806.50447,226.910615,0,0,0,0,0,0
2025-10-02T03:00:00Z,2025-10-02 05:00:00+02:00,2025-10-02,2025-10,5,1373.239128,4.019566,1377.258694,2480.798699,1103.540005,0,0,161.311267,0,161.311267,942.228738,196.746189,0,0,0,0,0,0
2025-10-02T04:00:00Z,2025-10-02 06:00:00+02:00,2025-10-02,2025-10,6,1483.025992,4.097424,1487.123416,2753.989573,1266.866157,0,0,259.400611,0,259.400611,1007.465546,116.870692,0,0,0,0,0,0
2025-10-02T05:00:00Z,2025-10-02 07:00:00+02:00,2025-10-02,2025-10,7,1414.998456,31.087869,1446.086325,3039.614644,1593.528319,0,0,483.223117,0,483.223117,1110.305202,85.802558,-4.54747350886e-13,0,0,0,0,0
2025-10-02T06:00:00Z,2025-10-02 08:00:00+02:00,2025-10-02,2025-10,8,1368.391596,271.655946,1640.047542,3191.018751,1550.971209,0,0,428.458317,0,428.458317,1122.512892,132.889045,0,0,0,0,0,0
2025-10-02T07:00:00Z,2025-10-02 09:00:00+02:00,2025-10-02,2025-10,9,1242.746539,768.618009,2011.364548,3222.77404,1211.409492,0,0,179.934774,0,179.934774,1031.474717,195.671375,-9.99999883788e-07,0,0,0,0,0
2025-10-02T08:00:00Z,2025-10-02 10:00:00+02:00,2025-10-02,2025-10,10,1092.356102,1139.293823,2231.649925,3299.887271,1068.237346,0,0,250.792411,0,250.792411,817.444935,231.930722,4.54747350886e-13,0,0,0,0,0
2025-10-02T09:00:00Z,2025-10-02 11:00:00+02:00,2025-10-02,2025-10,11,1232.573476,1321.602146,2554.175622,3534.692322,980.5167,0,0,255.153333,0,255.153333,725.363369,445.681196,1.99999976758e-06,0,0,0,0,0
2025-10-02T10:00:00Z,2025-10-02 12:00:00+02:00,2025-10-02,2025-10,12,1586.391344,1530.176231,3116.567575,3980.576461,864.008886,0,0,230.62039,0,230.62039,633.388493,871.368197,-3.00000010611e-06,0,0,0,7.359311,7.359311
2025-10-02T11:00:00Z,2025-10-02 13:00:00+02:00,2025-10-02,2025-10,13,1781.133657,1562.053906,3343.187563,3941.38606,598.198497,0,0,-28.962986,28.962986,0,627.161486,824.453331,3.00000056086e-06,0,0,0,226.254834,226.254834
2025-10-02T12:00:00Z,2025-10-02 14:00:00+02:00,2025-10-02,2025-10,14,1659.827712,1574.131418,3233.95913,3767.447882,533.488752,0,0,-74.774944,74.774944,0,608.263698,742.998044,2.00000022232e-06,0,0,0,209.509292,209.509292
2025-10-02T13:00:00Z,2025-10-02 15:00:00+02:00,2025-10-02,2025-10,15,1842.530267,1479.347633,3321.8779,3317.260131,-4.617769,4.617769,1,-654.00368,654.00368,0,649.385907,380.354187,-3.99999953515e-06,4.617769,4.617769,0,384.971956,380.354187
2025-10-02T14:00:00Z,2025-10-02 16:00:00+02:00,2025-10-02,2025-10,16,1588.31203,1039.98643,2628.29846,3126.875848,498.577388,0,0,-229.594612,229.594612,0,728.172,229.136176,-4.54747350886e-13,0,0,0,0,0
2025-10-02T15:00:00Z,2025-10-02 17:00:00+02:00,2025-10-02,2025-10,17,1388.609935,437.413707,1826.023642,3053.154207,1227.130565,0,0,259.697377,0,259.697377,967.433188,127.632618,-4.54747350886e-13,0,0,0,0,0
2025-10-02T16:00:00Z,2025-10-02 18:00:00+02:00,2025-10-02,2025-10,18,1386.361839,65.832576,1452.194415,3029.291028,1577.096613,0,0,445.890926,0,445.890926,1131.205687,132.971176,-4.54747350886e-13,0,0,0,0,0
2025-10-02T17:00:00Z,2025-10-02 19:00:00+02:00,2025-10-02,2025-10,19,1762.674953,5.540446,1768.215399,3122.968695,1354.753296,0,0,204.918568,0,204.918568,1149.834728,244.737628,4.54747350886e-13,0,0,0,0,0
2025-10-02T18:00:00Z,2025-10-02 20:00:00+02:00,2025-10-02,2025-10,20,2253.582293,3.250732,2256.833025,2978.057192,721.224167,0,0,-62.345407,62.345407,0,783.569574,210.516198,-4.54747350886e-13,0,0,0,0,0
2025-10-02T19:00:00Z,2025-10-02 21:00:00+02:00,2025-10-02,2025-10,21,2391.867779,4.125694,2395.993473,2881.309093,485.31562,0,0,-138.99192,138.99192,0,624.30754,219.523541,0,0,0,0,0,0
2025-10-02T20:00:00Z,2025-10-02 22:00:00+02:00,2025-10-02,2025-10,22,2474.373341,7.061274,2481.434615,2722.328592,240.893977,0,0,-258.333325,258.333325,0,499.227302,175.415607,4.54747350886e-13,0,0,0,0,0
2025-10-02T21:00:00Z,2025-10-02 23:00:00+02:00,2025-10-02,2025-10,23,2634.63091,4.911475,2639.542385,2690.39735,50.854965,0,0,-296.481627,296.481627,0,347.336592,228.11657,-4.54747350886e-13,0,0,0,177.261605,177.261605
2025-10-02T22:00:00Z,2025-10-03 00:00:00+02:00,2025-10-03,2025-10,0,2818.344797,3.874936,2822.219733,2839.214117,16.994384,0,0,-212.880201,212.880201,0,229.874585,330.738004,0,0,0,0,313.74362,313.74362
2025-10-02T23:00:00Z,2025-10-03 01:00:00+02:00,2025-10-03,2025-10,1,2939.61459,4.322742,2943.937332,2988.300029,44.362697,0,0,-192.351235,192.351235,0,236.713932,339.720851,0,0,0,0,295.358154,295.358154
2025-10-03T00:00:00Z,2025-10-03 02:00:00+02:00,2025-10-03,2025-10,2,2847.401844,4.326618,2851.728462,2954.468193,102.739731,0,0,-125.463994,125.463994,0,228.203725,367.585054,-4.54747350886e-13,0,0,0,264.845323,264.845323
2025-10-03T01:00:00Z,2025-10-03 03:00:00+02:00,2025-10-03,2025-10,3,2772.216803,4.796504,2777.013307,2849.754039,72.740732,0,0,-126.545289,126.545289,0,199.286021,385.110346,0,0,0,0,312.369614,312.369614
2025-10-03T02:00:00Z,2025-10-03 04:00:00+02:00,2025-10-03,2025-10,4,2749.444668,5.244742,2754.68941,3105.223643,350.534233,0,0,151.378972,0,151.378972,199.155261,647.68185,0,0,0,0,297.147617,297.147617
2025-10-03T03:00:00Z,2025-10-03 05:00:00+02:00,2025-10-03,2025-10,5,2774.771377,3.997159,2778.768536,2829.391381,50.622845,0,0,-203.645004,203.645004,0,254.267849,366.819285,0,0,0,0,316.19644,316.19644
2025-10-03T04:00:00Z,2025-10-03 06:00:00+02:00,2025-10-03,2025-10,6,2875.215021,3.930687,2879.145708,2932.074549,52.928841,0,0,-232.579663,232.579663,0,285.508504,235.258009,0,0,0,0,182.329168,182.329168
2025-10-03T05:00:00Z,2025-10-03 07:00:00+02:00,2025-10-03,2025-10,7,2957.060799,36.19699,2993.257789,3159.48017,166.222381,0,0,-132.841009,132.841009,0,299.06339,169.636883,0,0,0,0,3.414502,3.414502
2025-10-03T06:00:00Z,2025-10-03 08:00:00+02:00,2025-10-03,2025-10,8,2972.710781,311.949302,3284.660083,3284.464118,-0.195965,0.195965,1,-328.369313,328.369313,0,328.173348,198.337001,-4.54747350886e-13,0.195965,0.195965,0,198.532966,198.337001
2025-10-03T07:00:00Z,2025-10-03 09:00:00+02:00,2025-10-03,2025-10,9,3058.441108,793.52239,3851.963498,3388.879833,-463.083665,463.083665,1,-808.279939,808.279939,0,345.196275,272.051191,1.00000033854e-06,463.083665,463.083665,0,735.134856,272.051191
2025-10-03T08:00:00Z,2025-10-03 10:00:00+02:00,2025-10-03,2025-10,10,3274.229829,1210.772003,4485.001832,3450.530047,-1034.471785,1034.471785,1,-1423.696468,1423.696468,0,389.224684,258.345929,9.99999429041e-07,1034.471785,1034.471785,0,1292.817714,258.345929
2025-10-03T09:00:00Z,2025-10-03 11:00:00+02:00,2025-10-03,2025-10,11,3613.115298,1446.130023,5059.245321,3875.909119,-1183.336202,1183.336202,1,-1581.235454,1581.235454,0,397.899253,682.385505,9.99999883788e-07,1183.336202,1183.336202,0,1865.721707,682.385505
2025-10-03T10:00:00Z,2025-10-03 12:00:00+02:00,2025-10-03,2025-10,12,3952.175537,1687.443946,5639.619483,4097.286795,-1542.332688,1542.332688,1,-1922.468461,1922.468461,0,380.135777,915.481929,3.99999953515e-06,1542.332688,1542.332688,0,2457.814617,915.481929
2025-10-03T11:00:00Z,2025-10-03 13:00:00+02:00,2025-10-03,2025-10,13,4146.549083,1590.411851,5736.960934,4012.129246,-1724.831688,1724.831688,1,-2082.399367,2082.399367,0,357.567675,898.87796,-3.9999999899e-06,1724.831688,1724.831688,0,2623.709648,898.87796
2025-10-03T12:00:00Z,2025-10-03 14:00:00+02:00,2025-10-03,2025-10,14,4190.549051,1283.797617,5474.346668,3729.014375,-1745.332293,1745.332293,1,-2072.38589,2072.38589,0,327.053598,760.584791,1.00000033854e-06,1745.332293,1745.332293,0,2505.917084,760.584791
2025-10-03T13:00:00Z,2025-10-03 15:00:00+02:00,2025-10-03,2025-10,15,4166.909668,914.033679,5080.943347,3267.272439,-1813.670908,1813.670908,1,-2153.685891,2153.685891,0,340.014984,388.81365,1.00000079328e-06,1813.670908,1813.670908,0,2202.484558,388.81365
2025-10-03T14:00:00Z,2025-10-03 16:00:00+02:00,2025-10-03,2025-10,16,4081.555193,551.187992,4632.743185,3393.38878,-1239.354405,1239.354405,1,-1506.442802,1506.442802,0,267.088397,508.70668,0,1239.354405,1239.354405,0,1748.061085,508.70668
2025-10-03T15:00:00Z,2025-10-03 17:00:00+02:00,2025-10-03,2025-10,17,3844.442754,197.320821,4041.763575,3400.192807,-641.570768,641.570768,1,-903.465328,903.465328,0,261.89456,442.394088,-4.54747350886e-13,641.570768,641.570768,0,1083.964856,442.394088
2025-10-03T16:00:00Z,2025-10-03 18:00:00+02:00,2025-10-03,2025-10,18,3988.562988,37.689329,4026.252317,3394.717943,-631.534374,631.534374,1,-889.234989,889.234989,0,257.700615,465.151713,0,631.534374,631.534374,0,1096.686087,465.151713
2025-10-03T17:00:00Z,2025-10-03 19:00:00+02:00,2025-10-03,2025-10,19,4173.36711,11.72864,4185.09575,3422.27471,-762.82104,762.82104,1,-1019.565194,1019.565194,0,256.744154,584.388908,4.54747350886e-13,762.82104,762.82104,0,1347.209948,584.388908
2025-10-03T18:00:00Z,2025-10-03 20:00:00+02:00,2025-10-03,2025-10,20,4272.870392,12.498353,4285.368745,3200.670136,-1084.698609,1084.698609,1,-1340.03174,1340.03174,0,255.333131,522.516036,-4.54747350886e-13,1084.698609,1084.698609,0,1607.214645,522.516036
2025-10-03T19:00:00Z,2025-10-03 21:00:00+02:00,2025-10-03,2025-10,21,4292.714396,11.94168,4304.656076,3185.191824,-1119.464252,1119.464252,1,-1362.075438,1362.075438,0,242.611186,653.025293,-4.54747350886e-13,1119.464252,1119.464252,0,1772.489545,653.025293
2025-10-03T20:00:00Z,2025-10-03 22:00:00+02:00,2025-10-03,2025-10,22,4311.560154,11.773483,4323.333637,3058.05711,-1265.276527,1265.276527,1,-1506.974789,1506.974789,0,241.698262,632.452903,-4.54747350886e-13,1265.276527,1265.276527,0,1897.72943,632.452903
2025-10-03T21:00:00Z,2025-10-03 23:00:00+02:00,2025-10-03,2025-10,23,3818.274327,11.808893,3830.08322,2933.218001,-896.865219,896.865219,1,-1136.490707,1136.490707,0,239.625488,607.195286,0,896.865219,896.865219,0,1504.060505,607.195286
2025-10-03T22:00:00Z,2025-10-04 00:00:00+02:00,2025-10-04,2025-10,0,2931.378544,3.400043,2934.778587,3082.466018,147.687431,0,0,-97.876312,97.876312,0,245.563743,670.220893,4.54747350886e-13,0,0,0,522.533462,522.533462
2025-10-03T23:00:00Z,2025-10-04 01:00:00+02:00,2025-10-04,2025-10,1,2706.449414,1.401813,2707.851227,3092.247653,384.396426,0,0,178.560945,0,178.560945,205.835481,701.371342,0,0,0,0,316.974916,316.974916
2025-10-04T00:00:00Z,2025-10-04 02:00:00+02:00,2025-10-04,2025-10,2,2579.91939,1.471162,2581.390552,3118.336045,536.945493,0,0,346.310248,0,346.310248,190.635245,691.428504,0,0,0,0,154.483011,154.483011
2025-10-04T01:00:00Z,2025-10-04 03:00:00+02:00,2025-10-04,2025-10,3,2442.061775,1.564138,2443.625913,3192.861797,749.235884,0,0,571.434358,0,571.434358,177.801526,872.614538,4.54747350886e-13,0,0,0,123.378654,123.378654
2025-10-04T02:00:00Z,2025-10-04 04:00:00+02:00,2025-10-04,2025-10,4,2249.685058,1.627754,2251.312812,2849.409478,598.096666,0,0,426.036269,0,426.036269,172.060397,592.907824,4.54747350886e-13,0,0,0,0,0
2025-10-04T03:00:00Z,2025-10-04 05:00:00+02:00,2025-10-04,2025-10,5,2164.253861,1.565373,2165.819234,2801.878583,636.059349,0,0,463.781616,0,463.781616,172.277733,576.142246,0,0,0,0,0,0
2025-10-04T04:00:00Z,2025-10-04 06:00:00+02:00,2025-10-04,2025-10,6,2174.653536,1.510756,2176.164292,2744.463803,568.299511,0,0,382.606155,0,382.606155,185.693356,529.48036,0,0,0,0,0,0
2025-10-04T05:00:00Z,2025-10-04 07:00:00+02:00,2025-10-04,2025-10,7,2126.729107,2.272445,2129.001552,2830.723292,701.72174,0,0,513.287162,0,513.287162,188.434578,479.947456,0,0,0,0,0,0
2025-10-04T06:00:00Z,2025-10-04 08:00:00+02:00,2025-10-04,2025-10,8,1861.437233,8.891986,1870.329219,3053.97345,1183.644231,0,0,1004.480792,0,1004.480792,179.163439,551.695553,4.54747350886e-13,0,0,0,0,0
2025-10-04T07:00:00Z,2025-10-04 09:00:00+02:00,2025-10-04,2025-10,9,2381.993862,45.156161,2427.150023,3194.862275,767.712252,0,0,562.861287,0,562.861287,204.850965,541.732211,4.54747350886e-13,0,0,0,0,0
2025-10-04T08:00:00Z,2025-10-04 10:00:00+02:00,2025-10-04,2025-10,10,2086.667763,172.802206,2259.469969,3351.017124,1091.547155,0,0,876.829765,0,876.829765,214.717391,631.600658,1.00000033854e-06,0,0,0,0,0
2025-10-04T09:00:00Z,2025-10-04 11:00:00+02:00,2025-10-04,2025-10,11,1642.133371,454.727163,2096.860534,3610.287424,1513.42689,0,0,1282.275576,0,1282.275576,231.151314,829.894096,0,0,0,0,0,0
2025-10-04T10:00:00Z,2025-10-04 12:00:00+02:00,2025-10-04,2025-10,12,1507.516187,524.54841,2032.064597,3622.351895,1590.287298,0,0,1353.670946,0,1353.670946,236.61635,862.73275,-1.99999976758e-06,0,0,0,0,0
2025-10-04T11:00:00Z,2025-10-04 13:00:00+02:00,2025-10-04,2025-10,13,1021.062405,392.243007,1413.305412,3664.265724,2250.960312,0,0,2016.729129,0,2016.729129,234.231184,925.74449,1.00000033854e-06,0,0,0,0,0
2025-10-04T12:00:00Z,2025-10-04 14:00:00+02:00,2025-10-04,2025-10,14,988.564662,387.317023,1375.881685,3304.192885,1928.3112,0,0,1721.321749,0,1721.321749,206.98945,626.387237,-9.99999883788e-07,0,0,0,0,0
2025-10-04T13:00:00Z,2025-10-04 15:00:00+02:00,2025-10-04,2025-10,15,1058.713276,485.351761,1544.065037,3194.87624,1650.811203,0,0,1412.813726,0,1412.813726,237.997475,487.061207,-2.00000022232e-06,0,0,0,0,0
2025-10-04T14:00:00Z,2025-10-04 16:00:00+02:00,2025-10-04,2025-10,16,1438.334335,420.035845,1858.37018,3106.574834,1248.204654,0,0,1025.672719,0,1025.672719,222.531933,466.383845,-2.00000022232e-06,0,0,0,0,0
2025-10-04T15:00:00Z,2025-10-04 17:00:00+02:00,2025-10-04,2025-10,17,1428.068191,192.866607,1620.934798,3192.479811,1571.545013,0,0,1372.427542,0,1372.427542,199.11747,489.397057,-1.00000033854e-06,0,0,0,0,0
2025-10-04T16:00:00Z,2025-10-04 18:00:00+02:00,2025-10-04,2025-10,18,1880.880758,24.27246,1905.153218,3081.739595,1176.586377,0,0,988.563164,0,988.563164,188.023213,437.056393,0,0,0,0,0,0
2025-10-04T17:00:00Z,2025-10-04 19:00:00+02:00,2025-10-04,2025-10,19,2322.721669,2.332132,2325.053801,2817.848287,492.794486,0,0,274.976913,0,274.976913,217.817573,283.295709,0,0,0,0,0,0
2025-10-04T18:00:00Z,2025-10-04 20:00:00+02:00,2025-10-04,2025-10,20,1797.164685,0.75662,1797.921305,2833.755694,1035.834389,0,0,847.310552,0,847.310552,188.523837,426.354492,0,0,0,0,0,0
2025-10-04T19:00:00Z,2025-10-04 21:00:00+02:00,2025-10-04,2025-10,21,1721.399492,0.556367,1721.955859,2767.759811,1045.803952,0,0,859.171475,0,859.171475,186.632477,447.760419,0,0,0,0,0,0
2025-10-04T20:00:00Z,2025-10-04 22:00:00+02:00,2025-10-04,2025-10,22,1329.894605,5.922005,1335.81661,2905.410206,1569.593596,0,0,1383.035162,0,1383.035162,186.558434,673.643524,0,0,0,0,0,0
2025-10-04T21:00:00Z,2025-10-04 23:00:00+02:00,2025-10-04,2025-10,23,1141.889624,10.252971,1152.142595,2936.564472,1784.421877,0,0,1591.955774,0,1591.955774,192.466103,766.852,0,0,0,0,0,0
2025-10-04T22:00:00Z,2025-10-05 00:00:00+02:00,2025-10-05,2025-10,0,1049.041278,12.860708,1061.901986,2488.818517,1426.916531,0,0,1235.58147,0,1235.58147,191.335061,318.468057,4.54747350886e-13,0,0,0,0,0
2025-10-04T23:00:00Z,2025-10-05 01:00:00+02:00,2025-10-05,2025-10,1,1124.973419,12.609428,1137.582847,2769.50859,1631.925743,0,0,1454.258345,0,1454.258345,177.667398,578.797354,-4.54747350886e-13,0,0,0,0,0
2025-10-05T00:00:00Z,2025-10-05 02:00:00+02:00,2025-10-05,2025-10,2,1291.790493,11.880969,1303.671462,2762.74713,1459.075668,0,0,1279.227089,0,1279.227089,179.848579,584.088916,0,0,0,0,0,0
2025-10-05T01:00:00Z,2025-10-05 03:00:00+02:00,2025-10-05,2025-10,3,1356.083926,10.748715,1366.832641,2802.123482,1435.290841,0,0,1257.50209,0,1257.50209,177.788751,655.419714,0,0,0,0,0,0
2025-10-05T02:00:00Z,2025-10-05 04:00:00+02:00,2025-10-05,2025-10,4,1282.496132,10.836231,1293.332363,2699.447622,1406.115259,0,0,1229.776899,0,1229.776899,176.33836,613.140367,-4.54747350886e-13,0,0,0,0,0
2025-10-05T03:00:00Z,2025-10-05 05:00:00+02:00,2025-10-05,2025-10,5,1331.074262,10.878887,1341.953149,2863.487885,1521.534736,0,0,1346.497067,0,1346.497067,175.037669,837.467211,0,0,0,0,0,0
2025-10-05T04:00:00Z,2025-10-05 06:00:00+02:00,2025-10-05,2025-10,6,1387.897497,10.906211,1398.803708,2866.877172,1468.073464,0,0,1282.26293,0,1282.26293,185.810534,814.048371,-4.54747350886e-13,0,0,0,0,0
2025-10-05T05:00:00Z,2025-10-05 07:00:00+02:00,2025-10-05,2025-10,7,1525.376176,13.79712,1539.173296,2816.793661,1277.620365,0,0,1083.300813,0,1083.300813,194.319552,631.755223,-4.54747350886e-13,0,0,0,0,0
2025-10-05T06:00:00Z,2025-10-05 08:00:00+02:00,2025-10-05,2025-10,8,2239.466833,83.048499,2322.515332,2836.070035,513.554703,0,0,317.579623,0,317.579623,195.97508,475.738639,-4.54747350886e-13,0,0,0,0,0
2025-10-05T07:00:00Z,2025-10-05 09:00:00+02:00,2025-10-05,2025-10,9,2439.545712,280.929376,2720.475088,3042.639809,322.164721,0,0,98.950304,0,98.950304,223.214416,531.180405,-9.99999883788e-07,0,0,0,209.015684,209.015684
2025-10-05T08:00:00Z,2025-10-05 10:00:00+02:00,2025-10-05,2025-10,10,2071.597724,418.547941,2490.145665,3312.907484,822.761819,0,0,577.313367,0,577.313367,245.448451,679.400804,-9.99999883788e-07,0,0,0,0,0
2025-10-05T09:00:00Z,2025-10-05 11:00:00+02:00,2025-10-05,2025-10,11,2031.071791,384.736459,2415.80825,3428.261725,1012.453475,0,0,764.832128,0,764.832128,247.621349,688.531846,2.00000022232e-06,0,0,0,0,0
2025-10-05T10:00:00Z,2025-10-05 12:00:00+02:00,2025-10-05,2025-10,12,2155.691692,403.388382,2559.080074,3648.017023,1088.936949,0,0,845.081974,0,845.081974,243.854972,900.918329,-2.99999965137e-06,0,0,0,0,0
2025-10-05T11:00:00Z,2025-10-05 13:00:00+02:00,2025-10-05,2025-10,13,2181.074996,316.776414,2497.85141,3644.227024,1146.375614,0,0,913.761916,0,913.761916,232.6137,885.301415,1.99999976758e-06,0,0,0,0,0
2025-10-05T12:00:00Z,2025-10-05 14:00:00+02:00,2025-10-05,2025-10,14,2176.208042,298.670411,2474.878453,3692.690812,1217.812359,0,0,981.923389,0,981.923389,235.888969,932.634948,-9.99999429041e-07,0,0,0,0,0
2025-10-05T13:00:00Z,2025-10-05 15:00:00+02:00,2025-10-05,2025-10,15,2321.11185,230.070146,2551.181996,3431.162056,879.98006,0,0,651.215794,0,651.215794,228.764266,700.801897,0,0,0,0,0,0
